databas,skolnivå,dataset,år,uttag,format,url
siris,Fritidshem,38-Kostnader per kommun,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2018-1.xml
siris,Fritidshem,38-Kostnader per kommun,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2008-1.xml
siris,Fritidshem,38-Kostnader per kommun,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2014-1.xml
siris,Fritidshem,38-Kostnader per kommun,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2016-1.xml
siris,Fritidshem,38-Kostnader per kommun,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2009-1.xml
siris,Fritidshem,38-Kostnader per kommun,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2011-1.xml
siris,Fritidshem,38-Kostnader per kommun,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2010-1.xml
siris,Fritidshem,38-Kostnader per kommun,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2013-1.xml
siris,Fritidshem,38-Kostnader per kommun,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2012-1.xml
siris,Fritidshem,38-Kostnader per kommun,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/XML/2017-1.xml
siris,Fritidshem,38-Kostnader per kommun,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2017-1.csv
siris,Fritidshem,38-Kostnader per kommun,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2014-1.csv
siris,Fritidshem,38-Kostnader per kommun,2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2007-1.csv
siris,Fritidshem,38-Kostnader per kommun,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2011-1.csv
siris,Fritidshem,38-Kostnader per kommun,2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2008-1.csv
siris,Fritidshem,38-Kostnader per kommun,2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2009-1.csv
siris,Fritidshem,38-Kostnader per kommun,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2013-1.csv
siris,Fritidshem,38-Kostnader per kommun,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2012-1.csv
siris,Fritidshem,38-Kostnader per kommun,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2015-1.csv
siris,Fritidshem,38-Kostnader per kommun,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2016-1.csv
siris,Fritidshem,38-Kostnader per kommun,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2010-1.csv
siris,Fritidshem,38-Kostnader per kommun,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/38-Kostnader%20per%20kommun/CSV/2018-1.csv
siris,Fritidshem,241-Kostnader per län,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2010-1.xlsx
siris,Fritidshem,241-Kostnader per län,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2013-1.xlsx
siris,Fritidshem,241-Kostnader per län,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2015-1.xlsx
siris,Fritidshem,241-Kostnader per län,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2012-1.xlsx
siris,Fritidshem,241-Kostnader per län,2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2009-1.xlsx
siris,Fritidshem,241-Kostnader per län,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2018-1.xlsx
siris,Fritidshem,241-Kostnader per län,2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2007-1.xlsx
siris,Fritidshem,241-Kostnader per län,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2017-1.xlsx
siris,Fritidshem,241-Kostnader per län,2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2008-1.xlsx
siris,Fritidshem,241-Kostnader per län,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2011-1.xlsx
siris,Fritidshem,241-Kostnader per län,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2014-1.xlsx
siris,Fritidshem,241-Kostnader per län,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/EXCEL/2016-1.xlsx
siris,Fritidshem,241-Kostnader per län,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2015-1.xml
siris,Fritidshem,241-Kostnader per län,2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2007-1.xml
siris,Fritidshem,241-Kostnader per län,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2018-1.xml
siris,Fritidshem,241-Kostnader per län,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2008-1.xml
siris,Fritidshem,241-Kostnader per län,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2014-1.xml
siris,Fritidshem,241-Kostnader per län,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2016-1.xml
siris,Fritidshem,241-Kostnader per län,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2009-1.xml
siris,Fritidshem,241-Kostnader per län,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2011-1.xml
siris,Fritidshem,241-Kostnader per län,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2010-1.xml
siris,Fritidshem,241-Kostnader per län,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2013-1.xml
siris,Fritidshem,241-Kostnader per län,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2012-1.xml
siris,Fritidshem,241-Kostnader per län,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/XML/2017-1.xml
siris,Fritidshem,241-Kostnader per län,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2017-1.csv
siris,Fritidshem,241-Kostnader per län,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2014-1.csv
siris,Fritidshem,241-Kostnader per län,2007,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2007-1.csv
siris,Fritidshem,241-Kostnader per län,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2011-1.csv
siris,Fritidshem,241-Kostnader per län,2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2008-1.csv
siris,Fritidshem,241-Kostnader per län,2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2009-1.csv
siris,Fritidshem,241-Kostnader per län,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2013-1.csv
siris,Fritidshem,241-Kostnader per län,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2012-1.csv
siris,Fritidshem,241-Kostnader per län,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2015-1.csv
siris,Fritidshem,241-Kostnader per län,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2016-1.csv
siris,Fritidshem,241-Kostnader per län,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2010-1.csv
siris,Fritidshem,241-Kostnader per län,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/241-Kostnader%20per%20l%C3%A4n/CSV/2018-1.csv
siris,Fritidshem,228-Beslutade anmälningar,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/EXCEL/2018-1.xlsx
siris,Fritidshem,228-Beslutade anmälningar,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/EXCEL/2019-1.xlsx
siris,Fritidshem,228-Beslutade anmälningar,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/EXCEL/2017-1.xlsx
siris,Fritidshem,228-Beslutade anmälningar,2020,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/EXCEL/2020-1.xlsx
siris,Fritidshem,228-Beslutade anmälningar,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/XML/2019-1.xml
siris,Fritidshem,228-Beslutade anmälningar,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/XML/2018-1.xml
siris,Fritidshem,228-Beslutade anmälningar,2020,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/XML/2020-1.xml
siris,Fritidshem,228-Beslutade anmälningar,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/XML/2017-1.xml
siris,Fritidshem,228-Beslutade anmälningar,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/CSV/2017-1.csv
siris,Fritidshem,228-Beslutade anmälningar,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/CSV/2019-1.csv
siris,Fritidshem,228-Beslutade anmälningar,2020,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/CSV/2020-1.csv
siris,Fritidshem,228-Beslutade anmälningar,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/228-Beslutade%20anm%C3%A4lningar/CSV/2018-1.csv
siris,Fritidshem,227-Inkomna anmälningar,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/EXCEL/2018-1.xlsx
siris,Fritidshem,227-Inkomna anmälningar,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/EXCEL/2019-1.xlsx
siris,Fritidshem,227-Inkomna anmälningar,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/EXCEL/2017-1.xlsx
siris,Fritidshem,227-Inkomna anmälningar,2020,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/EXCEL/2020-1.xlsx
siris,Fritidshem,227-Inkomna anmälningar,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/XML/2019-1.xml
siris,Fritidshem,227-Inkomna anmälningar,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/XML/2018-1.xml
siris,Fritidshem,227-Inkomna anmälningar,2020,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/XML/2020-1.xml
siris,Fritidshem,227-Inkomna anmälningar,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/XML/2017-1.xml
siris,Fritidshem,227-Inkomna anmälningar,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/CSV/2017-1.csv
siris,Fritidshem,227-Inkomna anmälningar,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/CSV/2019-1.csv
siris,Fritidshem,227-Inkomna anmälningar,2020,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/CSV/2020-1.csv
siris,Fritidshem,227-Inkomna anmälningar,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Fritidshem/227-Inkomna%20anm%C3%A4lningar/CSV/2018-1.csv
siris,Förskola,217-Förskolan - Inkomna anmälningar,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/EXCEL/2018-1.xlsx
siris,Förskola,217-Förskolan - Inkomna anmälningar,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/EXCEL/2019-1.xlsx
siris,Förskola,217-Förskolan - Inkomna anmälningar,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/EXCEL/2017-1.xlsx
siris,Förskola,217-Förskolan - Inkomna anmälningar,2020,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/EXCEL/2020-1.xlsx
siris,Förskola,217-Förskolan - Inkomna anmälningar,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/XML/2019-1.xml
siris,Förskola,217-Förskolan - Inkomna anmälningar,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/XML/2018-1.xml
siris,Förskola,217-Förskolan - Inkomna anmälningar,2020,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/XML/2020-1.xml
siris,Förskola,217-Förskolan - Inkomna anmälningar,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/XML/2017-1.xml
siris,Förskola,217-Förskolan - Inkomna anmälningar,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/CSV/2017-1.csv
siris,Förskola,217-Förskolan - Inkomna anmälningar,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/CSV/2019-1.csv
siris,Förskola,217-Förskolan - Inkomna anmälningar,2020,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/CSV/2020-1.csv
siris,Förskola,217-Förskolan - Inkomna anmälningar,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/217-F%C3%B6rskolan%20-%20Inkomna%20anm%C3%A4lningar/CSV/2018-1.csv
siris,Förskola,237-Kostnader per län,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2010-1.xlsx
siris,Förskola,237-Kostnader per län,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2013-1.xlsx
siris,Förskola,237-Kostnader per län,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2015-1.xlsx
siris,Förskola,237-Kostnader per län,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2012-1.xlsx
siris,Förskola,237-Kostnader per län,2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2009-1.xlsx
siris,Förskola,237-Kostnader per län,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2018-1.xlsx
siris,Förskola,237-Kostnader per län,2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2007-1.xlsx
siris,Förskola,237-Kostnader per län,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2017-1.xlsx
siris,Förskola,237-Kostnader per län,2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2008-1.xlsx
siris,Förskola,237-Kostnader per län,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2011-1.xlsx
siris,Förskola,237-Kostnader per län,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2014-1.xlsx
siris,Förskola,237-Kostnader per län,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/EXCEL/2016-1.xlsx
siris,Förskola,237-Kostnader per län,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2015-1.xml
siris,Förskola,237-Kostnader per län,2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2007-1.xml
siris,Förskola,237-Kostnader per län,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2018-1.xml
siris,Förskola,237-Kostnader per län,2008,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2008-1.xml
siris,Förskola,237-Kostnader per län,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2014-1.xml
siris,Förskola,237-Kostnader per län,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2016-1.xml
siris,Förskola,237-Kostnader per län,2009,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2009-1.xml
siris,Förskola,237-Kostnader per län,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/F%C3%B6rskola/237-Kostnader%20per%20l%C3%A4n/XML/2011-1.xml
